head,subV,linker,form
ser,explicar,como,2
intensificar,ilustrar,como,2
servir,suponer,ya_que,7
ser,sacar,0,7
ser,mirar,0,7
ser,levantar,0,7
parecer,recordar,que,2
aceptar,empezar,que,3
hacer,considerar,que,2
decir,ver,que,7
retirar,acumular,cuando,6
ser,hablar,si,6
ser,querer,porque,6
costar,gustar,porque,6
gustar,estar,cuando,6
leer,facilitar,que,3
aparecer,creer,cuando,6
creer,existir,que,2
ser,llevar,porque,6
asegurar,transcurrir,que,2
explotar,anunciar,tal_y_como,2
prometer,ser,que,3
garantizar,ser,que,3
dejar,romper,si,6
garantizar,acceder,que,3
acceder,oponer,aunque,6
pedir,matar,que,3
ratificar,ser,que,2
trasladar,ser,siempre_que,6
trasladar,llevar,que,3
sobresalir,apechugar,cuando,6
confesar,recitar,mientras,3
confesar,dar,que,7
confesar,ser,que,2
entender,vender,que,3
asegurar,repatear,que,2
asegurar,amar,que,2
replicar,ser,0,7
desconocer,tratar,que,2
agregar,buscar,que,2
explicar,registrar,que,3
subrayar,tener,que,2
tener,suceder,como,2
tener,utilizar,porque,6
hacer,ser,como,2
afirmar,ser,que,7
especular,hacer,porque,6
recordar,navegar,que,2
aprovechar,unir,que,2
sostener,ser,que,7
ser,detectar,ya_que,7
averiguar,dar,si,6
sospechar,adiestrar,que,2
creer,entregar,aunque,6
creer,seguir,que,2
perpetrar,dar,a_pesar_de_que,7
asegurar,ser,que,2
considerar,ser,que,2
señalar,haber,que,7
subrayar,sellar,que,3
sentar,ser,que,2
afirmar,asegurar,mientras,3
afirmar,lograr,que,7
asegurar,ser,que,2
ser,desconfiar,mientras,3
informar,calificar,0,7
informar,marcar,0,7
admitir,equivaler,que,7
ser,castigar,como,2
ser,utilizar,que,2
encontrar,introducir,si,6
decir,haber,que,7
decir,enterrar,que,2
pedir,confundir,que,3
señalar,enviar,que,7
denunciar,maltratar,que,2
afirmar,describir,que,2
aclarar,responder,si,6
pensar,ser,que,2
declarar,subir,que,7
intentar,pedir,cuando,6
pensar,ir,que,2
acentuar,permitir,porque,6
ser,ser,si,6
vetar,tirar,si,6
pedir,proteger,que,3
recomendar,ser,que,3
querer,pegar,que,3
impedir,dirigir,que,3
oír,comprobar,aunque,6
producir,acercar,cuando,6
asegurar,confirmar,que,2
molestar,estar,porque,6
anunciar,completar,que,2
explicar,hacer,que,2
advertir,afirmar,aunque,6
pagar,cometer,si,6
afirmar,ser,que,7
destacar,adoptar,que,2
admitir,dejar,que,7
estimar,exceder,que,2
exceder,increpar,cuando,6
recibir,permanecer,mientras,3
pedir,replantear,que,3
pedir,anunciar,que,3
ser,ser,aunque,6
decir,llenar,mientras,3
decir,haber,0,7
decir,investigar,0,7
indicar,ocurrir,que,7
decir,estar,que,7
decir,estar,porque,6
saber,haber,que,2
mirar,existir,que,3
terminar,terminar,como,3
subrayar,ser,que,3
decir,ser,que,7
señalar,especificar,que,7
estar,estar,porque,6
considerar,amenazar,que,2
informar,tender,0,7
informar,ensañar,0,7
respaldar,perder,si,6
afirmar,encarar,que,7
avalar,informar,que,2
concluir,confirmar,que,2
solicitar,aclarar,que,3
confirmar,ocultar,que,2
exigir,explicar,que,3
reiterar,seguir,que,2
confirmar,facilitar,que,2
explicar,recibir,que,2
inquirir,estar,si,6
caer,pasear,cuando,6
pasear,conversar,mientras,3
descubrir,rescatar,cuando,6
descubrir,estar,que,2
ser,ser,porque,6
poner,ser,que,2
quitar,desgarrar,mientras,3
incrementar,seguir,aunque,6
aumentar,augurar,pues,7
augurar,desaparecer,cuando,6
negociar,estar,porque,6
ser,ser,pues,7
ser,morir,cuando,6
asumir,considerar,aunque,6
avisar,caminar,que,2
señalar,traducir,que,7
pedir,acabar,que,3
ordenar,investigar,que,3
querer,disponer,si,6
acceder,ordenar,aunque,6
pedir,recoger,que,3
prohibir,ser,porque,6
alegar,convenir,que,7
convenir,existir,porque,6
querer,ser,que,2
ser,extraditar,ya_que,2
añadir,dar,que,3
prevalecer,instruir,ya_que,7
entender,tratar,que,2
entender,juzgar,que,2
estimar,persistir,que,2
entorpecer,obtener,si,6
admitir,asumir,que,7
estar,obtener,si,6
estar,evitar,0,6
asegurar,descartar,que,2
asegurar,matizar,aunque,6
matizar,desear,que,2
recordar,ser,que,2
ser,presentar,si,6
ser,adquirir,porque,6
argumentar,vulnerar,que,7
alegar,expresar,que,7
subrayar,desarrollar,que,3
ser,reforzar,aunque,6
aclarar,ser,que,2
ser,descender,si_bien,6
revelar,percibir,que,7
acoger,admitir,aunque,6
admitir,quedar,que,7
ver,haber,porque,6
estar,recordar,aunque,6
explicar,ser,0,7
denunciar,faltar,que,2
esperar,abrir,que,3
esperar,construir,que,3
reconocer,doblar,que,2
pedir,personarse,que,3
destacar,ser,que,3
destacar,estar,que,3
anunciar,ser,que,3
decir,tomar,que,7
referir,hablar,mientras_que,3
lamentar,declarar,que,3
lamentar,ir,porque,6
creer,institucionalizar,que,2
reclamar,hacer,que,3
vivir,ser,si,6
precisar,partir,que,3
precisar,ser,que,2
preguntar,resolver,si,6
reprochar,aprovechar,que,3
girar,llegar,0,7
girar,desnudar,0,7
recordar,ser,que,2
encontrar,buscar,si,6
surgir,estar,cuando,6
complicar,ser,porque,6
estar,caer,porque,6
proclamar,soñar,0,7
proclamar,pensar,0,7
proclamar,conseguir,0,7
proclamar,ser,0,7
condenar,abrir,porque,6
señalar,vender,0,7
señalar,necesitar,cuando,6
señalar,cumplir,0,7
recordar,incumplir,que,2
hacer,salir,que,3
denunciar,rebajar,que,2
asegurar,licitar,que,2
anunciar,presentar,que,3
asegurar,pretender,que,2
afirmar,ser,que,7
explicar,reavivar,que,2
reavivar,creer,cuando,6
participar,ser,ya_que,7
retirar,permanecer,aunque,6
aprobar,prever,tal_como,2
advertir,reclamar,aunque,6
apremiar,aprobar,ya_que,3
tener,discutir,cuando,6
decir,efectuar,que,7
decir,mostrar,que,7
alegar,desplazar,que,7
alegar,intervenir,porque,3
apostillar,ser,que,2
tener,ocurrir,como,2
permitir,tener,que,3
asegurar,facilitar,que,3
facilitar,quedar,que,3
intentar,ser,que,2
intentar,estar,que,2
explicar,robar,que,2
denunciar,estar,0,7
denunciar,colar,0,7
colar,descuidar,si,6
aportar,ser,como,2
alcanzar,desalojar,0,2
admitir,juzgar,que,7
negar,ver,que,3
precisar,ocupar,que,3
ocupar,estar,aunque,6
revelar,mantener,que,7
ordenar,averiguar,que,3
comunicar,detectar,que,2
explicar,decidir,que,2
reprochar,detectar,que,3
ignorar,haber,si,6
hacer,adquirir,que,3
callar,impedir,que,2
indagar,levantar,si,6
ser,formar_parte,porque,6
sostener,ser,que,7
ser,ser,aunque,6
explicar,repercutir,que,2
ser,llegar,aunque,6
pensar,marcar,que,3
marcar,ser,porque,6
sacar,acceder,cuando,6
sufrir,intentar,si,6
facilitar,destruir,que,3
afirmar,ser,que,7
continuar,optar,aunque,6
anunciar,enviar,que,2
argumentar,provocar,que,7
permitir,incorporar,que,3
pedir,dotar,que,3
asegurar,recuperar,que,2
recordar,dejar,que,2
anunciar,presentar,que,3
investigar,dar,si,6
destacar,hallar,que,2
asegurar,facultar,que,2
asegurar,enriquecer,que,2
señalar,ser,que,7
declarar,tener,que,7
proponer,votar,que,7
explicar,intentar,que,3
intentar,tomar_parte,que,3
rechazar,indemnizar,que,3
argumentar,contribuir,que,7
proponer,nombrar,que,2
explicar,excluir,que,2
encontrar,presentar,puesto_que,7
encontrar,requerir,cuando,2
encontrar,negar,0,7
explicar,ser,que,2
faltar,limitar,si,6
limitar,pedir,como,2
explicar,pensar,que,2
ser,comprometer,aunque,6
desatar,ser,como,2
decir,incumplir,0,7
decir,vender,0,7
decir,reducir,0,7
demandar,incluir,que,3
asegurar,adecuar,que,3
ser,soportar,que,3
pedir,ser,que,3
añadir,comprometer,que,2
decir,contar,que,7
reconocer,haber,que,2
reconocer,avisar,aunque,6
votar,existir,porque,6
comenzar,irrumpir,cuando,6
comenzar,secuestrar,0,6
ser,constituir,ya_que,7
discriminar,tratar,cuando,6
aportar,convocar,que,2
estar,resonar,si,6
ser,denunciar,como,2
perder,calcular,porque,6
derrotar,tocar,cuando,6
refrendar,suicidarse,que,3
avanzar,ser,aunque,6
haber,proteger,mientras,3
ser,ser,porque,6
pedir,efectuar,que,3
pedir,recurrir,ya_que,7
efectuar,haber,cuando,6
saldar,descartar,aunque,6
pedir,justificar,que,3
recurrir,cometer,porque,6
iniciar,acudir,cuando,6
demostrar,tratar,que,2
confirmar,estar,que,2
proponer,hacer,que,7
reconocer,construir,que,2
deducir,aprovechar,que,2
añadir,mantener,que,2
modernizar,mantener,si_bien,6
asegurar,convertir,que,3
prometer,cambiar,que,3
declarar,ser,que,7
señalar,ir,que,7
estar,tomar,si,6
evitar,llevar_a_cabo,si,6
destacar,creer,que,2
creer,escapar,que,2
opinar,engañar,que,7
escribir,hacer,como,3
ser,desvelar,cuando,6
desvelar,ser,que,2
desvelar,estar,que,2
desvelar,ganar,que,2
reprochar,ceder,que,3
reprochar,llevar,que,3
ceder,parecer,porque,6
reconocer,tener,que,2
replicar,tener,que,2
agredir,contener,mientras,3
considerar,tratar,que,2
considerar,tener,que,2
tener,declarar,porque,2
explicar,expedientar,que,2
explicar,confirmar,si,6
explicar,juzgar,0,2
juzgar,espetar,si,6
prescindir,tratar,si,6
argumentar,ser,que,7
precisar,estar,0,7
precisar,estar,0,7
precisar,ser,0,7
asegurar,pretender,que,2
encontrar,estar,aunque,6
esperar,hacer,que,3
anunciar,trasladar,que,2
anunciar,aprobar,que,2
lamentar,deteriorar,que,3
ser,actuar,ya_que,7
correr,querer,cuando,6
haber,curar,aunque,3
dar_cuenta,bajar,0,7
dar_cuenta,perseguir,0,7
poner,dar_cuenta,cuando,6
haber,funcionar,porque,6
denunciar,contar,que,2
explicar,fallecer,que,2
anunciar,pedir,que,3
haber,considerar,0,3
asegurar,ser,que,2
lamentar,utilizar,que,3
señalar,ser,que,7
sufrir,realizar,cuando,6
anunciar,estudiar,que,2
estudiar,estancar,ya_que,7
señalar,retrasar,0,7
señalar,haber,porque,6
señalar,estar,0,7
eludir,hablar,0,7
eludir,ser,que,7
ser,declarar,como,2
anunciar,concurrir,que,3
remarcar,deber,que,2
recibir,prever,ya_que,7
introducir,ser,ya_que,7
ver,alcanzar,si,6
aprovechar,apartar,que,2
considerar,ser,que,2
afirmar,tener,que,7
tener,seguir,porque,6
subrayar,destinar,que,2
añadir,aumentar,0,7
considerar,ser,que,2
considerar,hacer,que,2
decir,pensar,0,7
decir,olvidar,0,7
olvidar,suponer,que,2
lamentar,existir,que,3
cobrar,ir,si,6
cobrar,pasar,0,7
cobrar,investigar,si,6
cobrar,estar,0,7
señalar,solventar,que,3
replicar,ser,que,2
replicar,carecer,que,3
carecer,demandar,ya_que,7
demandar,ser,porque,6
matizar,estar,que,2
estimar,estar,porque,6
oscilar,prescribir,tal_como,2
mostrar,generar,que,2
confirmar,practicar,que,2
decir,comprar,que,7
asegurar,marchar,que,2
marchar,regresar,aunque,6
producir,matar,cuando,6
producir,suicidarse,0,6
indicar,demostrar,que,7
demostrar,faenar,que,2
asegurar,incrementar,que,2
asegurar,pretender,que,2
ver,parir,que,2
explicar,encontrar,que,2
asegurar,pedir,que,2
pedir,seguir,que,3
seguir,ocurrir,aunque,6
estar,ingresar,cuando,6
estar,saber,aunque,6
favorecer,asistir,que,3
explicar,ser,que,2
ser,tener,aunque,6
protestar,acostar,cuando,6
acostar,tener,porque,6
exigir,denunciar,que,3
pedir,presentar,que,3
manifestar,encontrar,que,7
indicar,dar,que,7
anunciar,emprender,que,3
registrar,sufrir,cuando,6
alegar,llegar,que,7
llegar,ir,cuando,6
suceder,celebrar,cuando,6
recordar,estar,que,2
recordar,arrepentirse,que,2
recordar,lavar,que,2
recordar,excluir,que,2
reiterar,vivir,que,2
saber,recibir,que,2
dar,hablar,que,2
tener,afectar,porque,6
considerar,aportar,ya_que,3
anunciar,solventar,que,3
estimar,perder,que,2
fallecer,patinar,cuando,6
fallecer,salir,0,6
sufrir,dirigir,cuando,6
ser,seguir,como,2
decir,participar,0,7
decir,ir,0,7
preguntar,ser,si,6
confesar,parecer,0,7
pensar,ser,que,2
recordar,imaginar,que,2
imaginar,soñar,cuando,6
entender,tener,que,2
votar,implicar,porque,6
concluir,pronunciar,porque,3
explicar,operar,que,3
revelar,opinar,que,7
revelar,tener,que,7
creer,ser,que,2
explicar,tratar,que,2
pedir,poner,que,3
pedir,ser,si,6
afirmar,hacer,que,7
impedir,aprobar,que,3
conocer,trasladar,0,2
temer,propiciar,que,3
destacar,tratar,que,2
sorprender,sustraer,cuando,6
concluir,adiestrar,que,2
anunciar,estar,0,7
anunciar,descartar,0,7
descartar,haber,que,3
querer,ser,que,2
abandonar,encontrar,si,6
reforzar,funcionar,si,6
traer,pillar,que,3
pillar,pillar,si,6
pedir,abrir,que,3
admitir,ocultar,que,7
ocultar,requerir,cuando,6
negar,haber,puesto_que,7
afirmar,querer,que,7
querer,explicar,porque,6
decir,remitir,que,7
rechazar,haber,que,3
rechazar,destacar,como,2
rehusar,ser,si,6
decir,explicar,que,7
recordar,figurar,que,2
decir,aconsejar,que,7
ser,captar,como,2
aconsejar,retirar,que,3
decir,recomendar,que,7
decir,hacer,que,2
explicar,ser,que,2
recordar,provenir,que,2
preguntar,compartir,si,6
rozar,lanzar,cuando,6
estar_por_ver,ser,si,6
denunciar,ofrecer,que,2
apuntar,evitar,aunque,6
apuntar,superar,que,2
ser,ser,0,7
ser,ser,porque,6
hacer,querer,si,6
traducir,llevar,tal_como,2
demostrar,ser,que,2
certificar,estar,que,2
ser,ser,0,7
anunciar,pedir,que,3
pedir,adoptar,que,3
indicar,reiterar,que,7
afirmar,adoptar,que,3
tener,elegir,cuando,2
explicar,conquistar,0,7
conquistar,hacer,como,2
hacer,abrir,porque,6
confesar,dirigir,que,7
encomendar,estar,mientras,3
suponer,enlazar,ya_que,7
afirmar,realizar,que,7
carecer,dejar,porque,6
explicar,querer,0,7
explicar,tener,0,7
enfrentar,mantener,aunque,6
explicar,intentar,0,7
explicar,ser,0,7
señalar,ganar,que,7
lamentar,faltar,que,2
añadir,ser,0,7
apostar,salir,cuando,6
indicar,hacer,que,7
intervenir,dirigir,cuando,6
ocurrir,encontrar,cuando,6
recordar,precisar,que,2
afirmar,transportar,que,7
indicar,ser,que,7
añadir,ser,que,2
afirmar,extender,que,7
afirmar,ser,que,2
esperar,disponer,que,3
pedir,anunciar,mientras,3
pedir,ir,que,3
decir,ser,que,7
negar,existir,que,3
negar,acordar,que,3
afirmar,referir,que,7
explicar,llegar,0,7
explicar,permitir,0,7
pensar,trabajar,que,2
explicar,conseguir,0,7
explicar,decidir,0,7
considerar,ser,que,2
tener,reconocer,que,2
prever,regular,que,3
ver,lesionar,ya_que,7
decir,ver,que,7
marchar,echar,cuando,6
añadir,estar,0,6
pedir,actuar,que,3
prever,empeorar,que,3
reclamar,intervenir,que,3
afirmar,vigilar,que,7
indicar,analizar,que,2
impedir,controlar,que,3
asegurar,controlar,que,3
reclamar,realizar,que,3
opinar,ser,que,7
asegurar,repercutir,que,2
reclamar,incrementar,que,3
manifestar,afectar,que,3
opinar,fomentar,que,7
asegurar,decidir,que,3
decidir,cumplir,cuando,6
desmentir,estar,si,6
desmentir,tener,que,3
apuntar,atribuir,que,2
explicar,encontrar,0,7
explicar,ser,0,7
resaltar,estar,aunque,6
resaltar,ser,0,6
ser,obtener,aunque,6
hacer,ser,que,3
hacer,tener,aunque,6
resaltar,ser,que,2
decir,impedir,que,7
explicar,perturbar,que,2
decir,comprender,0,7
decir,ser,0,7
decir,subir,que,7
hacer,admitir,si_bien,6
manifestar,poner,que,3
añadir,estudiar,que,3
estudiar,ser,si,6
decir,ser,que,7
pedir,seguir,que,3
decir,tener,que,7
tener,aprovechar,si,6
explicar,rebajar,que,2
añadir,coincidir,que,2
recomendar,tratar,que,2
decir,recibir,que,7
recibir,pasar,porque,6
matar,dormir,mientras,3
hacer,ser,que,3
apuntar,ser,que,2
explicar,saber,que,2
añadir,ir,que,2
destacar,partir,que,2
subrayar,tratar,que,2
tolerar,incurrir,que,3
decir,estar,que,7
asegurar,contravenir,que,2
asegurar,dar,que,3
asegurar,instar,que,3
sospechar,padecer,que,2
anunciar,informar,que,3
reabrir,subsanar,si,6
levantar,subsanar,si,6
argumentar,comprobar,que,7
comprobar,adecuar,aunque,6
comprobar,tener,porque,6
responder,tener,0,7
responder,contar,0,7
contar,quedar,cuando,6
significar,subir,que,2
causar,condenar,ya_que,2
afirmar,adoptar,que,7
descartar,producir,que,3
señalar,existir,que,7
añadir,ser,que,2
entender,prever,que,2
entender,adoptar,ya_que,7
prever,incorporar,cuando,6
determinar,perder,que,3
ordenar,juzgar,que,2
considerar,confluir,que,2
descartar,incurrir,que,3
señalar,renunciar,que,7
renunciar,indemnizar,porque,2
venir,abusar,0,7
venir,ser,cuando,6
venir,pegar,0,7
saber,pasar,que,2
gritar,pedir,cuando,6
ser,decir,como,2
estar,formar_parte,si,6
ser,volver,cuando,6
ser,estar,cuando,6
reconocer,ser,que,2
ser,venir,porque,6
disfrutar,durar,mientras,3
esperar,revitalizar,que,3
impedir,ser,que,3
demostrar,apostar,que,2
añadir,pedir,0,7
añadir,hablar,0,7
explicar,incorporar,que,3
forzar,encontrar,cuando,6
asegurar,sentir,que,2
recurrir,querer,cuando,6
ser,preferir,aunque,6
afirmar,tardar,0,7
afirmar,fijar,0,7
afirmar,ser,0,7
ser,adoptar,si,6
excusar,ser,0,7
excusar,preparar,0,7
excusar,pedir,0,7
anunciar,crear,que,2
anunciar,decidir,que,2
pedir,alargar,que,3
alargar,considerar,porque,6
considerar,ser,que,2
anunciar,querer,que,2
disponer,desaparecer,ya_que,7
reivindicar,sustituir,que,2
proponer,expender,que,7
considerar,hacer,que,2
saber,hacer,si,6
saber,coger,0,6
beneficiar,estar,porque,6
estar,limitar,cuando,6
estar,entrar,0,6
confesar,dar,que,7
recordar,admitir,aunque,6
recordar,ser,que,2
admitir,jugar,que,7
contar,afirmar,que,2
afirmar,corresponder,que,7
corresponder,tener,si,6
temer,favorecer,que,2
visitar,producir,cuando,6
considerar,cometer,que,2
recordar,producir,que,2
fallecer,acompañar,cuando,6
haber,considerar,0,3
añadir,entregar,que,3
esperar,relevar,que,2
tener,generar,ya_que,7
explicar,fallar,que,2
asegurar,ser,que,2
querer,respetar,que,3
asegurar,estar,que,2
haber,pasar,ya_que,7
aleccionar,ser,0,6
asegurar,haber,0,7
asegurar,alquilar,0,7
alquilar,querer,si,6
acercar,atreverse,aunque,6
justificar,ser,0,7
justificar,hacer,0,7
relatar,estar,0,7
relatar,llegar,cuando,6
relatar,achicar,que,3
reiterar,forzar,que,2
conseguir,aceptar,que,3
oscilar,constar,como,2
oscilar,informar,tal_como,2
asegurar,querer,aunque,6
asegurar,hacer,que,3
recalcar,tratar,que,7
asegurar,romper,que,2
romper,ir,porque,6
romper,afectar,0,6
añadir,ser,que,2
ser,levantar,cuando,6
ser,ser,0,6
creer,obligar,que,3
explicar,defender,que,3
intentar,establecer,que,3
exigir,pasar,que,3
reclamar,hacer,que,3
reclamar,convertir,que,3
ser,odiar,0,7
ser,compadecer,0,7
quedar,decir,cuando,6
decir,ser,si,7
creer,decir,que,2
decir,estar,que,7
decir,querer,que,2
decir,hacer,que,2
ser,destacar,si,6
anunciar,firmar,que,2
contemplar,alinear,que,3
facilitar,desembocar,que,3
aguar,partir,porque,6
creer,limpiar,que,3
asumir,haber,que,2
calmar,cruzar,cuando,6
asegurar,luchar,que,2
considerar,transcurrir,que,2
destacar,solicitar,que,2
normalizar,estar,porque,6
normalizar,activar,0,6
decir,funcionar,que,7
ser,desalojar,cuando,6
ser,trabajar,cuando,6
ser,estudiar,mientras,3
dudar,percatar,cuando,6
repartir,esperar,mientras,3
subir,utilizar,mientras,3
proclamar,ser,aunque,6
ser,componer,porque,6
desplegar,ser,como,2
estrenar,explicar,tal_como,2
rejuvenecer,decir,aunque,6
reconocer,crear,que,2
andar,ser,aunque,6
reconocer,cambiar,que,2
recordar,convertir,que,2
necesitar,acumular,porque,6
pensar,ser,que,2
percatar,llegar,cuando,6
centrar,coincidir,porque,7
decir,adelantar,0,7
asegurar,añadir,que,3
decir,hacer,que,7
destacar,ir,0,7
destacar,reavivar,0,7
tachar,ser,porque,6
asegurar,examinar,que,3
señalar,demostrar,que,7
demostrar,ajustar,aunque,6
romper,mantener,si,6
confirmar,sorprender,que,2
dar,dudar,que,3
confirmar,despedir,que,3
asegurar,afectar,que,3
explicar,ser,que,2
decir,ser,que,7
tener,querer,si,6
reclamar,convertir,que,3
reclamar,ocurrir,como,2
reclamar,respetar,que,3
pedir,tener,que,3
proponer,utilizar,que,7
recomendar,encargar,que,3
recomendar,recurrir,que,3
pedir,hacer,que,3
pedir,evitar,que,3
pedir,utilizar,que,3
avisar,emitir,cuando,6
sorprender,pedir,0,7
poner,ser,que,2
apuntar,creer,que,2
creer,penalizar,que,3
creer,estar,que,2
conseguir,hablar,que,3
ser,apelar,0,3
sentir,recibir,cuando,6
ser,intentar,que,3
quedar,encontrar,si,6
quedar,empezar,aunque,6
quedar,subir,0,6
conseguir,caer,0,7
conseguir,circular,0,7
ser,fallar,0,7
ser,predicar,cuando,6
ser,cambiar,que,2
saber,resolver,0,7
cerrar,llamar,mientras,3
hacer,disparar,cuando,6
hacer,dejar,0,6
ser,haber,aunque,6
haber,echar,que,3
mover,mover,si,6
ser,ser,aunque,6
converger,provenir,porque,6
creer,ocultar,que,2
recordar,hablar,que,2
querer,recurrir,que,3
declarar,hacer,0,7
declarar,hablar,0,7
preferir,subir,que,3
sentir,lograr,porque,6
sentir,oponer,0,6
lamentar,lograr,porque,6
anunciar,pedir,que,3
pedir,presentar,que,3
torcer,saber,aunque,6
saber,ser,que,2
sacar,parecer,aunque,6
esperar,apoderar,0,7
esperar,avanzar,0,7
rematar,encontrar,cuando,6
explicar,deber,que,2
creer,permitir,que,3
pagar,desgravar,aunque,6
parecer,avisar,aunque,6
defender,combatir,que,2
combatir,estar,ya_que,7
ser,haber,como,2
reducir,sostener,mientras,3
sostener,seguir,que,2
confirmar,ser,que,2
denunciar,cebar,que,2
denunciar,arrancar,que,2
denunciar,rociar,que,2
criticar,presenciar,que,2
reclamar,rescindir,que,3
rescindir,cumplir,si,6
rescindir,reclamar,tal_y_como,2
explicar,ser,que,2
explicar,participar,0,7
explicar,fichar,0,7
explicar,estar,0,7
lanzar,importar,0,7
lanzar,distribuir,0,7
afirmar,comprar,0,7
afirmar,poder,0,7
subir,empeorar,mientras_que,3
hacer,situar,que,3
ser,bajar,cuando,6
ser,torcer,0,6
ser,arrojar,si,6
ser,volar,0,6
significar,gritar,cuando,6
significar,haber,que,2
gritar,autoflagelar,cuando,6
ser,pegar,que,3
ser,eliminar,que,2
espetar,llevar,0,7
espetar,venir,0,7
tener,esperar,0,7
esperar,tener,que,3
añadir,estar,0,7
añadir,querer,0,7
querer,ser,que,3
esperar,disfrutar,que,3
añadir,ser,0,7
admitir,sorprender,que,7
declarar,esperar,0,7
declarar,estar,0,7
declarar,esperar,0,7
declarar,tener,0,7
tener,estar,cuando,6
salir,parecer,cuando,6
destacar,dar,que,2
creer,ser,que,2
afirmar,llevar,que,7
recordar,haber,que,2
asegurar,cumplir,que,2
cumplir,admitir,aunque,6
explicar,realizar,que,3
explicar,tener,que,2
admitir,conseguir,que,7
recordar,presentar,que,2
anunciar,debutar,que,3
ver,dedicar,que,3
ver,querer,porque,6
ver,sufrir,que,3
ver,considerar,0,6
considerar,tratar,que,2
sospechar,realizar,que,2
tener,trasladar,cuando,6
reconocer,sufrir,que,2
reiterar,evitar,que,2
reiterar,endurecer,que,2
endurecer,adelantar,tal_como,2
